Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
10.1029	Node12	0	5450	FullDelay	4.2286	4.2286e+06	4	3
10.1114	Node12	0	5488	LastDelay	0.132672	132672	1	3
10.1114	Node12	0	5488	FullDelay	4.22767	4.22767e+06	4	3
10.12	Node12	0	5525	LastDelay	0.13274	132740	1	3
10.12	Node12	0	5525	FullDelay	4.22699	4.22699e+06	4	3
10.1286	Node12	0	5563	LastDelay	0.132558	132558	1	3
10.1286	Node12	0	5563	FullDelay	4.22606	4.22606e+06	3	3
10.1371	Node12	0	5598	LastDelay	0.132876	132876	1	3
10.1371	Node12	0	5598	FullDelay	4.22588	4.22588e+06	3	3
10.1457	Node12	0	5635	LastDelay	0.132694	132694	1	3
10.1457	Node12	0	5635	FullDelay	4.22519	4.22519e+06	3	3
10.1543	Node12	0	5673	LastDelay	0.132512	132512	1	3
10.1543	Node12	0	5673	FullDelay	4.22426	4.22426e+06	3	3
10.1628	Node12	0	5708	LastDelay	0.13283	132830	1	3
10.1628	Node12	0	5708	FullDelay	4.22408	4.22408e+06	3	3
10.1714	Node12	0	5745	LastDelay	0.132648	132648	1	3
10.1714	Node12	0	5745	FullDelay	4.2234	4.2234e+06	3	3
10.18	Node12	0	5781	LastDelay	0.132716	132716	1	3
10.18	Node12	0	5781	FullDelay	3.00922	3.00922e+06	3	3
10.1885	Node12	0	5817	LastDelay	0.132784	132784	1	3
10.1885	Node12	0	5817	FullDelay	3.00878	3.00878e+06	3	3
10.1971	Node12	0	5854	LastDelay	0.132602	132602	1	3
10.1971	Node12	0	5854	FullDelay	3.0081	3.0081e+06	3	3
10.2057	Node12	0	5890	LastDelay	0.13267	132670	1	3
10.2057	Node12	0	5890	FullDelay	3.00767	3.00767e+06	3	3
10.2142	Node12	0	5926	LastDelay	0.132738	132738	1	3
10.2142	Node12	0	5926	FullDelay	3.00724	3.00724e+06	3	3
10.2228	Node12	0	5962	LastDelay	0.132806	132806	1	3
10.2228	Node12	0	5962	FullDelay	3.00681	3.00681e+06	3	3
10.2314	Node12	0	5999	LastDelay	0.132624	132624	1	3
10.2314	Node12	0	5999	FullDelay	3.00612	3.00612e+06	3	3
10.2399	Node12	0	6035	LastDelay	0.132692	132692	1	3
10.2399	Node12	0	6035	FullDelay	3.00569	3.00569e+06	3	3
10.2485	Node12	0	6071	LastDelay	0.13276	132760	1	3
10.2485	Node12	0	6071	FullDelay	3.00526	3.00526e+06	3	3
10.2571	Node12	0	6108	LastDelay	0.132578	132578	1	3
10.2571	Node12	0	6108	FullDelay	3.00458	3.00458e+06	3	3
10.2656	Node12	0	6143	LastDelay	0.132896	132896	1	3
10.2656	Node12	0	6143	FullDelay	3.0044	3.0044e+06	3	3
10.2742	Node12	0	6180	LastDelay	0.132714	132714	1	3
10.2742	Node12	0	6180	FullDelay	3.00371	3.00371e+06	3	3
10.2828	Node12	0	6218	LastDelay	0.132532	132532	1	3
10.2828	Node12	0	6218	FullDelay	3.00278	3.00278e+06	3	3
10.2913	Node12	0	6253	LastDelay	0.13285	132850	1	3
10.2913	Node12	0	6253	FullDelay	3.0026	3.0026e+06	3	3
10.2999	Node12	0	6290	LastDelay	0.132668	132668	1	3
10.2999	Node12	0	6290	FullDelay	3.00192	3.00192e+06	3	3
10.3085	Node12	0	6325	LastDelay	0.132736	132736	1	3
10.3085	Node12	0	6325	FullDelay	3.00174	3.00174e+06	2	3
10.3171	Node12	0	6360	LastDelay	0.132804	132804	1	3
10.3171	Node12	0	6360	FullDelay	3.00155	3.00155e+06	2	3
10.3256	Node12	0	6396	LastDelay	0.132622	132622	1	3
10.3256	Node12	0	6396	FullDelay	3.00112	3.00112e+06	2	3
10.3342	Node12	0	6431	LastDelay	0.13269	132690	1	3
10.3342	Node12	0	6431	FullDelay	3.00094	3.00094e+06	2	3
10.3428	Node12	0	6467	LastDelay	0.132508	132508	1	3
10.3428	Node12	0	6467	FullDelay	3.00051	3.00051e+06	2	3
10.3513	Node12	0	6501	LastDelay	0.132826	132826	1	3
10.3513	Node12	0	6501	FullDelay	1.64158	1.64158e+06	2	3
10.3599	Node12	0	6537	LastDelay	0.132644	132644	1	3
10.3599	Node12	0	6537	FullDelay	1.64114	1.64114e+06	2	3
10.3685	Node12	0	6574	LastDelay	0.132462	132462	1	3
10.3685	Node12	0	6574	FullDelay	1.64046	1.64046e+06	2	3
10.377	Node12	0	6607	LastDelay	0.13278	132780	1	3
10.377	Node12	0	6607	FullDelay	1.64078	1.64078e+06	2	3
10.3856	Node12	0	6644	LastDelay	0.132598	132598	1	3
10.3856	Node12	0	6644	FullDelay	1.6401	1.6401e+06	2	3
10.3942	Node12	0	6678	LastDelay	0.132916	132916	1	3
10.3942	Node12	0	6678	FullDelay	1.64017	1.64017e+06	2	3
10.4027	Node12	0	6714	LastDelay	0.132734	132734	1	3
10.4027	Node12	0	6714	FullDelay	1.63973	1.63973e+06	2	3
10.4113	Node12	0	6750	LastDelay	0.132552	132552	1	3
10.4113	Node12	0	6750	FullDelay	1.6393	1.6393e+06	2	3
10.4199	Node12	0	6785	LastDelay	0.13262	132620	1	3
10.4199	Node12	0	6785	FullDelay	1.63912	1.63912e+06	2	3
10.4284	Node12	0	6820	LastDelay	0.132688	132688	1	3
10.4284	Node12	0	6820	FullDelay	1.63894	1.63894e+06	2	3
10.437	Node12	0	6855	LastDelay	0.132756	132756	1	3
10.437	Node12	0	6855	FullDelay	1.63876	1.63876e+06	2	3
10.4456	Node12	0	7089	LastDelay	0.132574	132574	1	3
10.4456	Node12	0	7089	FullDelay	0.132574	132574	1	3
10.4541	Node12	0	7123	LastDelay	0.132642	132642	1	3
10.4541	Node12	0	7123	FullDelay	0.132642	132642	1	3
10.4627	Node12	0	7157	LastDelay	0.13271	132710	1	3
10.4627	Node12	0	7157	FullDelay	0.13271	132710	1	3
10.4713	Node12	0	7192	LastDelay	0.132528	132528	1	3
10.4713	Node12	0	7192	FullDelay	0.132528	132528	1	3
10.4798	Node12	0	7225	LastDelay	0.132846	132846	1	3
10.4798	Node12	0	7225	FullDelay	0.132846	132846	1	3
10.4884	Node12	0	7260	LastDelay	0.132664	132664	1	3
10.4884	Node12	0	7260	FullDelay	0.132664	132664	1	3
10.497	Node12	0	7295	LastDelay	0.132482	132482	1	3
10.497	Node12	0	7295	FullDelay	0.132482	132482	1	3
10.5055	Node12	0	7328	LastDelay	0.1328	132800	1	3
10.5055	Node12	0	7328	FullDelay	0.1328	132800	1	3
10.5141	Node12	0	7363	LastDelay	0.132618	132618	1	3
10.5141	Node12	0	7363	FullDelay	0.132618	132618	1	3
10.5227	Node12	0	7397	LastDelay	0.132686	132686	1	3
10.5227	Node12	0	7397	FullDelay	0.132686	132686	1	3
10.5313	Node12	0	7431	LastDelay	0.132754	132754	1	3
10.5313	Node12	0	7431	FullDelay	0.132754	132754	1	3
10.5398	Node12	0	7466	LastDelay	0.132572	132572	1	3
10.5398	Node12	0	7466	FullDelay	0.132572	132572	1	3
10.5484	Node12	0	7500	LastDelay	0.13264	132640	1	3
10.5484	Node12	0	7500	FullDelay	0.13264	132640	1	3
10.557	Node12	0	7534	LastDelay	0.132708	132708	1	3
10.557	Node12	0	7534	FullDelay	0.132708	132708	1	3
10.5655	Node12	0	7568	LastDelay	0.132776	132776	1	3
10.5655	Node12	0	7568	FullDelay	0.132776	132776	1	3
10.5741	Node12	0	7603	LastDelay	0.132594	132594	1	3
10.5741	Node12	0	7603	FullDelay	0.132594	132594	1	3
10.5827	Node12	0	0	LastDelay	0.132654	132654	1	3
10.5827	Node12	0	0	FullDelay	10.5827	1.05827e+07	13	3
10.5912	Node12	0	59	LastDelay	0.132714	132714	1	3
10.5912	Node12	0	59	FullDelay	10.5765	1.05765e+07	13	3
10.5998	Node12	0	110	LastDelay	0.132524	132524	1	3
10.5998	Node12	0	110	FullDelay	10.5723	1.05723e+07	13	3
10.6083	Node12	0	159	LastDelay	0.132584	132584	1	3
10.6083	Node12	0	159	FullDelay	10.5686	1.05686e+07	13	3
10.6169	Node12	0	209	LastDelay	0.132394	132394	1	3
10.6169	Node12	0	209	FullDelay	10.5646	1.05646e+07	12	3
10.6255	Node12	0	254	LastDelay	0.132454	132454	1	3
10.6255	Node12	0	254	FullDelay	10.562	1.0562e+07	12	3
10.634	Node12	0	301	LastDelay	0.132522	132522	1	3
10.634	Node12	0	301	FullDelay	10.5588	1.05588e+07	12	3
10.6426	Node12	0	347	LastDelay	0.13284	132840	1	3
10.6426	Node12	0	347	FullDelay	10.5558	1.05558e+07	12	3
10.6512	Node12	0	395	LastDelay	0.132658	132658	1	3
10.6512	Node12	0	395	FullDelay	10.5524	1.05524e+07	12	3
10.6597	Node12	0	443	LastDelay	0.132476	132476	1	3
10.6597	Node12	0	443	FullDelay	10.549	1.0549e+07	12	3
10.6683	Node12	0	490	LastDelay	0.132794	132794	1	3
10.6683	Node12	0	490	FullDelay	10.5458	1.05458e+07	12	3
10.6769	Node12	0	536	LastDelay	0.132612	132612	1	3
10.6769	Node12	0	536	FullDelay	10.5429	1.05429e+07	12	3
10.6854	Node12	0	583	LastDelay	0.13268	132680	1	3
10.6854	Node12	0	583	FullDelay	10.5397	1.05397e+07	12	3
10.694	Node12	0	631	LastDelay	0.132498	132498	1	3
10.694	Node12	0	631	FullDelay	10.5362	1.05362e+07	12	3
10.7026	Node12	0	680	LastDelay	0.132816	132816	1	3
10.7026	Node12	0	680	FullDelay	10.5326	1.05326e+07	12	3
10.7111	Node12	0	727	LastDelay	0.132634	132634	1	3
10.7111	Node12	0	727	FullDelay	10.5294	1.05294e+07	12	3
10.7197	Node12	0	774	LastDelay	0.132452	132452	1	3
10.7197	Node12	0	774	FullDelay	10.5262	1.05262e+07	12	3
10.7283	Node12	0	823	LastDelay	0.13277	132770	1	3
10.7283	Node12	0	823	FullDelay	10.5225	1.05225e+07	12	3
10.7368	Node12	0	871	LastDelay	0.132588	132588	1	3
10.7368	Node12	0	871	FullDelay	10.5191	1.05191e+07	12	3
10.7454	Node12	0	917	LastDelay	0.132906	132906	1	3
10.7454	Node12	0	917	FullDelay	10.5162	1.05162e+07	12	3
10.754	Node12	0	964	LastDelay	0.132724	132724	1	3
10.754	Node12	0	964	FullDelay	10.513	1.0513e+07	12	3
10.7625	Node12	0	1013	LastDelay	0.132542	132542	1	3
10.7625	Node12	0	1013	FullDelay	10.4633	1.04633e+07	12	3
10.7711	Node12	0	1058	LastDelay	0.13261	132610	1	3
10.7711	Node12	0	1058	FullDelay	10.2179	1.02179e+07	11	3
10.7797	Node12	0	1106	LastDelay	0.132678	132678	1	3
10.7797	Node12	0	1106	FullDelay	10.2144	1.02144e+07	11	3
10.7882	Node12	0	1150	LastDelay	0.132746	132746	1	3
10.7882	Node12	0	1150	FullDelay	10.212	1.0212e+07	11	3
10.7968	Node12	0	1201	LastDelay	0.132564	132564	1	3
10.7968	Node12	0	1201	FullDelay	10.2078	1.02078e+07	11	3
10.8054	Node12	0	1245	LastDelay	0.132632	132632	1	3
10.8054	Node12	0	1245	FullDelay	10.2054	1.02054e+07	11	3
10.814	Node12	0	1290	LastDelay	0.1327	132700	1	3
10.814	Node12	0	1290	FullDelay	10.2027	1.02027e+07	11	3
10.8225	Node12	0	1337	LastDelay	0.132518	132518	1	3
10.8225	Node12	0	1337	FullDelay	10.1995	1.01995e+07	11	3
10.8311	Node12	0	1382	LastDelay	0.132836	132836	1	3
10.8311	Node12	0	1382	FullDelay	10.1968	1.01968e+07	11	3
10.8397	Node12	0	1430	LastDelay	0.132654	132654	1	3
10.8397	Node12	0	1430	FullDelay	10.1934	1.01934e+07	11	3
10.8482	Node12	0	1475	LastDelay	0.132472	132472	1	3
10.8482	Node12	0	1475	FullDelay	10.1907	1.01907e+07	10	3
10.8568	Node12	0	1517	LastDelay	0.13279	132790	1	3
10.8568	Node12	0	1517	FullDelay	10.1888	1.01888e+07	10	3
10.8654	Node12	0	1564	LastDelay	0.132608	132608	1	3
10.8654	Node12	0	1564	FullDelay	10.1856	1.01856e+07	10	3
10.8739	Node12	0	1608	LastDelay	0.132676	132676	1	3
10.8739	Node12	0	1608	FullDelay	10.1832	1.01832e+07	10	3
10.8825	Node12	0	1653	LastDelay	0.132744	132744	1	3
10.8825	Node12	0	1653	FullDelay	9.84074	9.84074e+06	10	3
10.8911	Node12	0	1699	LastDelay	0.132562	132562	1	3
10.8911	Node12	0	1699	FullDelay	9.83781	9.83781e+06	10	3
10.8996	Node12	0	1742	LastDelay	0.13263	132630	1	3
10.8996	Node12	0	1742	FullDelay	9.83563	9.83563e+06	10	3
10.9082	Node12	0	1785	LastDelay	0.132698	132698	1	3
10.9082	Node12	0	1785	FullDelay	9.83345	9.83345e+06	10	3
10.9168	Node12	0	1831	LastDelay	0.132766	132766	1	3
10.9168	Node12	0	1831	FullDelay	9.83052	9.83052e+06	10	3
10.9253	Node12	0	1876	LastDelay	0.132584	132584	1	3
10.9253	Node12	0	1876	FullDelay	9.82783	9.82783e+06	10	3
10.9339	Node12	0	1921	LastDelay	0.132652	132652	1	3
10.9339	Node12	0	1921	FullDelay	9.82515	9.82515e+06	10	3
10.9425	Node12	0	1964	LastDelay	0.13272	132720	1	3
10.9425	Node12	0	1964	FullDelay	9.82297	9.82297e+06	10	3
10.951	Node12	0	2010	LastDelay	0.132538	132538	1	3
10.951	Node12	0	2010	FullDelay	9.82004	9.82004e+06	10	3
10.9596	Node12	0	2054	LastDelay	0.132856	132856	1	3
10.9596	Node12	0	2054	FullDelay	9.81761	9.81761e+06	10	3
10.9682	Node12	0	2098	LastDelay	0.132674	132674	1	3
10.9682	Node12	0	2098	FullDelay	9.81517	9.81517e+06	9	3
10.9767	Node12	0	2143	LastDelay	0.132492	132492	1	3
10.9767	Node12	0	2143	FullDelay	9.81249	9.81249e+06	9	3
10.9853	Node12	0	2186	LastDelay	0.13281	132810	1	3
10.9853	Node12	0	2186	FullDelay	9.81031	9.81031e+06	9	3
10.9939	Node12	0	2230	LastDelay	0.132628	132628	1	3
10.9939	Node12	0	2230	FullDelay	9.80788	9.80788e+06	9	3
11.0024	Node12	0	2275	LastDelay	0.132696	132696	1	3
11.0024	Node12	0	2275	FullDelay	9.8052	9.8052e+06	9	3
11.011	Node12	0	2316	LastDelay	0.132764	132764	1	3
11.011	Node12	0	2316	FullDelay	9.31801	9.31801e+06	9	3
11.0196	Node12	0	2360	LastDelay	0.132582	132582	1	3
11.0196	Node12	0	2360	FullDelay	9.31558	9.31558e+06	9	3
11.0282	Node12	0	2403	LastDelay	0.13265	132650	1	3
11.0282	Node12	0	2403	FullDelay	9.3134	9.3134e+06	9	3
11.0367	Node12	0	2445	LastDelay	0.132718	132718	1	3
11.0367	Node12	0	2445	FullDelay	9.31147	9.31147e+06	9	3
11.0453	Node12	0	2489	LastDelay	0.132786	132786	1	3
11.0453	Node12	0	2489	FullDelay	9.30904	9.30904e+06	9	3
11.0539	Node12	0	2533	LastDelay	0.132604	132604	1	3
11.0539	Node12	0	2533	FullDelay	9.3066	9.3066e+06	9	3
11.0624	Node12	0	2576	LastDelay	0.132672	132672	1	3
11.0624	Node12	0	2576	FullDelay	9.30442	9.30442e+06	9	3
11.071	Node12	0	2620	LastDelay	0.13274	132740	1	3
11.071	Node12	0	2620	FullDelay	9.30199	9.30199e+06	9	3
11.0796	Node12	0	2665	LastDelay	0.132558	132558	1	3
11.0796	Node12	0	2665	FullDelay	9.29931	9.29931e+06	9	3
11.0881	Node12	0	2706	LastDelay	0.132876	132876	1	3
11.0881	Node12	0	2706	FullDelay	9.29763	9.29763e+06	9	3
11.0967	Node12	0	2751	LastDelay	0.132694	132694	1	3
11.0967	Node12	0	2751	FullDelay	9.29494	9.29494e+06	8	3
11.1053	Node12	0	2793	LastDelay	0.132512	132512	1	3
11.1053	Node12	0	2793	FullDelay	9.29301	9.29301e+06	8	3
11.1138	Node12	0	2833	LastDelay	0.13283	132830	1	3
11.1138	Node12	0	2833	FullDelay	9.29158	9.29158e+06	8	3
11.1224	Node12	0	2877	LastDelay	0.132648	132648	1	3
11.1224	Node12	0	2877	FullDelay	9.28915	9.28915e+06	8	3
11.131	Node12	0	2919	LastDelay	0.132716	132716	1	3
11.131	Node12	0	2919	FullDelay	9.28722	9.28722e+06	8	3
11.1395	Node12	0	2962	LastDelay	0.132784	132784	1	3
11.1395	Node12	0	2962	FullDelay	8.65403	8.65403e+06	8	3
11.1481	Node12	0	3005	LastDelay	0.132602	132602	1	3
11.1481	Node12	0	3005	FullDelay	8.65185	8.65185e+06	8	3
11.1567	Node12	0	3047	LastDelay	0.13267	132670	1	3
11.1567	Node12	0	3047	FullDelay	8.64992	8.64992e+06	8	3
11.1652	Node12	0	3089	LastDelay	0.132738	132738	1	3
11.1652	Node12	0	3089	FullDelay	8.64799	8.64799e+06	8	3
11.1738	Node12	0	3131	LastDelay	0.132806	132806	1	3
11.1738	Node12	0	3131	FullDelay	8.64606	8.64606e+06	8	3
11.1824	Node12	0	3173	LastDelay	0.132624	132624	1	3
11.1824	Node12	0	3173	FullDelay	8.64412	8.64412e+06	8	3
11.1909	Node12	0	3215	LastDelay	0.132442	132442	1	3
11.1909	Node12	0	3215	FullDelay	8.64219	8.64219e+06	8	3
11.1995	Node12	0	3255	LastDelay	0.13276	132760	1	3
11.1995	Node12	0	3255	FullDelay	8.64076	8.64076e+06	8	3
11.2081	Node12	0	3300	LastDelay	0.132578	132578	1	3
11.2081	Node12	0	3300	FullDelay	8.63808	8.63808e+06	8	3
11.2166	Node12	0	3340	LastDelay	0.132896	132896	1	3
11.2166	Node12	0	3340	FullDelay	8.63665	8.63665e+06	8	3
11.2252	Node12	0	3383	LastDelay	0.132714	132714	1	3
11.2252	Node12	0	3383	FullDelay	8.63446	8.63446e+06	8	3
11.2338	Node12	0	3425	LastDelay	0.132532	132532	1	3
11.2338	Node12	0	3425	FullDelay	8.63253	8.63253e+06	7	3
11.2424	Node12	0	3465	LastDelay	0.13285	132850	1	3
11.2424	Node12	0	3465	FullDelay	8.6311	8.6311e+06	7	3
11.2509	Node12	0	3507	LastDelay	0.132668	132668	1	3
11.2509	Node12	0	3507	FullDelay	8.62917	8.62917e+06	7	3
11.2595	Node12	0	3548	LastDelay	0.132736	132736	1	3
11.2595	Node12	0	3548	FullDelay	8.62749	8.62749e+06	7	3
11.2681	Node12	0	3590	LastDelay	0.132554	132554	1	3
11.2681	Node12	0	3590	FullDelay	8.62555	8.62555e+06	7	3
11.2766	Node12	0	3631	LastDelay	0.132622	132622	1	3
11.2766	Node12	0	3631	FullDelay	7.84712	7.84712e+06	7	3
11.2852	Node12	0	3671	LastDelay	0.13269	132690	1	3
11.2852	Node12	0	3671	FullDelay	7.84569	7.84569e+06	7	3
11.2938	Node12	0	3712	LastDelay	0.132508	132508	1	3
11.2938	Node12	0	3712	FullDelay	7.84401	7.84401e+06	7	3
11.3023	Node12	0	3752	LastDelay	0.132826	132826	1	3
11.3023	Node12	0	3752	FullDelay	7.84258	7.84258e+06	7	3
11.3109	Node12	0	3794	LastDelay	0.132644	132644	1	3
11.3109	Node12	0	3794	FullDelay	7.84064	7.84064e+06	7	3
11.3195	Node12	0	3835	LastDelay	0.132462	132462	1	3
11.3195	Node12	0	3835	FullDelay	7.83896	7.83896e+06	7	3
11.328	Node12	0	3874	LastDelay	0.13278	132780	1	3
11.328	Node12	0	3874	FullDelay	7.83778	7.83778e+06	7	3
11.3366	Node12	0	3915	LastDelay	0.132598	132598	1	3
11.3366	Node12	0	3915	FullDelay	7.8361	7.8361e+06	7	3
11.3452	Node12	0	3958	LastDelay	0.132666	132666	1	3
11.3452	Node12	0	3958	FullDelay	7.83392	7.83392e+06	7	3
11.3537	Node12	0	3998	LastDelay	0.132734	132734	1	3
11.3537	Node12	0	3998	FullDelay	7.83248	7.83248e+06	7	3
11.3623	Node12	0	4040	LastDelay	0.132552	132552	1	3
11.3623	Node12	0	4040	FullDelay	7.83055	7.83055e+06	7	3
11.3709	Node12	0	4081	LastDelay	0.13262	132620	1	3
11.3709	Node12	0	4081	FullDelay	7.82887	7.82887e+06	7	3
11.3794	Node12	0	4121	LastDelay	0.132688	132688	1	3
11.3794	Node12	0	4121	FullDelay	7.82744	7.82744e+06	6	3
11.388	Node12	0	4161	LastDelay	0.132756	132756	1	3
11.388	Node12	0	4161	FullDelay	7.82601	7.82601e+06	6	3
11.3966	Node12	0	4201	LastDelay	0.132574	132574	1	3
11.3966	Node12	0	4201	FullDelay	7.82457	7.82457e+06	6	3
11.4051	Node12	0	4241	LastDelay	0.132642	132642	1	3
11.4051	Node12	0	4241	FullDelay	7.82314	7.82314e+06	6	3
11.4137	Node12	0	4281	LastDelay	0.13271	132710	1	3
11.4137	Node12	0	4281	FullDelay	7.82171	7.82171e+06	6	3
11.4223	Node12	0	4321	LastDelay	0.132528	132528	1	3
11.4223	Node12	0	4321	FullDelay	6.89803	6.89803e+06	6	3
11.4308	Node12	0	4359	LastDelay	0.132846	132846	1	3
11.4308	Node12	0	4359	FullDelay	6.8971	6.8971e+06	6	3
11.4394	Node12	0	4400	LastDelay	0.132664	132664	1	3
11.4394	Node12	0	4400	FullDelay	6.89541	6.89541e+06	6	3
11.448	Node12	0	4440	LastDelay	0.132482	132482	1	3
11.448	Node12	0	4440	FullDelay	6.89398	6.89398e+06	6	3
11.4566	Node12	0	4478	LastDelay	0.1328	132800	1	3
11.4566	Node12	0	4478	FullDelay	6.89305	6.89305e+06	6	3
11.4651	Node12	0	4519	LastDelay	0.132618	132618	1	3
11.4651	Node12	0	4519	FullDelay	6.89137	6.89137e+06	6	3
11.4737	Node12	0	4558	LastDelay	0.132686	132686	1	3
11.4737	Node12	0	4558	FullDelay	6.89019	6.89019e+06	6	3
11.4823	Node12	0	4598	LastDelay	0.132754	132754	1	3
11.4823	Node12	0	4598	FullDelay	6.88875	6.88875e+06	6	3
11.4908	Node12	0	4638	LastDelay	0.132572	132572	1	3
11.4908	Node12	0	4638	FullDelay	6.88732	6.88732e+06	6	3
11.4994	Node12	0	4677	LastDelay	0.13264	132640	1	3
11.4994	Node12	0	4677	FullDelay	6.88614	6.88614e+06	6	3
11.508	Node12	0	4716	LastDelay	0.132708	132708	1	3
11.508	Node12	0	4716	FullDelay	6.88496	6.88496e+06	6	3
11.5165	Node12	0	4756	LastDelay	0.132776	132776	1	3
11.5165	Node12	0	4756	FullDelay	6.88353	6.88353e+06	6	3
11.5251	Node12	0	4796	LastDelay	0.132594	132594	1	3
11.5251	Node12	0	4796	FullDelay	6.88209	6.88209e+06	6	3
11.5337	Node12	0	4836	LastDelay	0.132662	132662	1	3
11.5337	Node12	0	4836	FullDelay	6.88066	6.88066e+06	5	3
11.5422	Node12	0	4874	LastDelay	0.13273	132730	1	3
11.5422	Node12	0	4874	FullDelay	6.87973	6.87973e+06	5	3
11.5508	Node12	0	4914	LastDelay	0.132548	132548	1	3
11.5508	Node12	0	4914	FullDelay	6.8783	6.8783e+06	5	3
11.5594	Node12	0	4951	LastDelay	0.132866	132866	1	3
11.5594	Node12	0	4951	FullDelay	6.87762	6.87762e+06	5	3
11.5679	Node12	0	4990	LastDelay	0.132684	132684	1	3
11.5679	Node12	0	4990	FullDelay	6.87643	6.87643e+06	5	3
11.5765	Node12	0	5029	LastDelay	0.132502	132502	1	3
11.5765	Node12	0	5029	FullDelay	5.8075	5.8075e+06	5	3
11.5851	Node12	0	5066	LastDelay	0.13282	132820	1	3
11.5851	Node12	0	5066	FullDelay	5.80682	5.80682e+06	5	3
11.5936	Node12	0	5105	LastDelay	0.132638	132638	1	3
11.5936	Node12	0	5105	FullDelay	5.80564	5.80564e+06	5	3
11.6022	Node12	0	5143	LastDelay	0.132706	132706	1	3
11.6022	Node12	0	5143	FullDelay	5.80471	5.80471e+06	5	3
11.6108	Node12	0	5182	LastDelay	0.132774	132774	1	3
11.6108	Node12	0	5182	FullDelay	5.80352	5.80352e+06	5	3
11.6193	Node12	0	5221	LastDelay	0.132592	132592	1	3
11.6193	Node12	0	5221	FullDelay	5.80234	5.80234e+06	5	3
11.6279	Node12	0	5260	LastDelay	0.13266	132660	1	3
11.6279	Node12	0	5260	FullDelay	5.80116	5.80116e+06	5	3
11.6365	Node12	0	5298	LastDelay	0.132728	132728	1	3
11.6365	Node12	0	5298	FullDelay	5.80023	5.80023e+06	5	3
11.645	Node12	0	5336	LastDelay	0.132796	132796	1	3
11.645	Node12	0	5336	FullDelay	5.7993	5.7993e+06	5	3
11.6536	Node12	0	5376	LastDelay	0.132614	132614	1	3
11.6536	Node12	0	5376	FullDelay	5.79786	5.79786e+06	5	3
11.6622	Node12	0	5414	LastDelay	0.132682	132682	1	3
11.6622	Node12	0	5414	FullDelay	5.79693	5.79693e+06	5	3
11.6707	Node12	0	5453	LastDelay	0.13275	132750	1	3
11.6707	Node12	0	5453	FullDelay	5.79575	5.79575e+06	5	3
11.6793	Node12	0	5493	LastDelay	0.132568	132568	1	3
11.6793	Node12	0	5493	FullDelay	5.79432	5.79432e+06	5	3
11.6879	Node12	0	5530	LastDelay	0.132886	132886	1	3
11.6879	Node12	0	5530	FullDelay	5.79364	5.79364e+06	5	3
11.6965	Node12	0	5569	LastDelay	0.132704	132704	1	3
11.6965	Node12	0	5569	FullDelay	5.79245	5.79245e+06	4	3
11.705	Node12	0	5607	LastDelay	0.132522	132522	1	3
11.705	Node12	0	5607	FullDelay	5.79152	5.79152e+06	4	3
11.7136	Node12	0	5643	LastDelay	0.13284	132840	1	3
11.7136	Node12	0	5643	FullDelay	5.79109	5.79109e+06	4	3
11.7222	Node12	0	5681	LastDelay	0.132658	132658	1	3
11.7222	Node12	0	5681	FullDelay	5.79016	5.79016e+06	4	3
11.7307	Node12	0	5718	LastDelay	0.132726	132726	1	3
11.7307	Node12	0	5718	FullDelay	5.78948	5.78948e+06	4	3
11.7393	Node12	0	5755	LastDelay	0.132794	132794	1	3
11.7393	Node12	0	5755	FullDelay	4.57504	4.57504e+06	4	3
11.7479	Node12	0	5793	LastDelay	0.132612	132612	1	3
11.7479	Node12	0	5793	FullDelay	4.57411	4.57411e+06	4	3
11.7564	Node12	0	5830	LastDelay	0.13268	132680	1	3
11.7564	Node12	0	5830	FullDelay	4.57343	4.57343e+06	4	3
11.765	Node12	0	5868	LastDelay	0.132498	132498	1	3
11.765	Node12	0	5868	FullDelay	4.5725	4.5725e+06	4	3
11.7736	Node12	0	5904	LastDelay	0.132816	132816	1	3
11.7736	Node12	0	5904	FullDelay	4.57207	4.57207e+06	4	3
11.7821	Node12	0	5942	LastDelay	0.132634	132634	1	3
11.7821	Node12	0	5942	FullDelay	4.57113	4.57113e+06	4	3
11.7907	Node12	0	5981	LastDelay	0.132452	132452	1	3
11.7907	Node12	0	5981	FullDelay	4.56995	4.56995e+06	4	3
11.7993	Node12	0	6017	LastDelay	0.13277	132770	1	3
11.7993	Node12	0	6017	FullDelay	4.56952	4.56952e+06	4	3
11.8078	Node12	0	6055	LastDelay	0.132588	132588	1	3
11.8078	Node12	0	6055	FullDelay	4.56859	4.56859e+06	4	3
11.8164	Node12	0	6091	LastDelay	0.132906	132906	1	3
11.8164	Node12	0	6091	FullDelay	4.56816	4.56816e+06	4	3
11.825	Node12	0	6130	LastDelay	0.132724	132724	1	3
11.825	Node12	0	6130	FullDelay	4.56697	4.56697e+06	4	3
11.8335	Node12	0	6168	LastDelay	0.132542	132542	1	3
11.8335	Node12	0	6168	FullDelay	4.56604	4.56604e+06	4	3
11.8421	Node12	0	6205	LastDelay	0.13261	132610	1	3
11.8421	Node12	0	6205	FullDelay	4.56536	4.56536e+06	4	3
11.8507	Node12	0	6242	LastDelay	0.132678	132678	1	3
11.8507	Node12	0	6242	FullDelay	4.56468	4.56468e+06	4	3
