Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
7	Node12	257	netdev://[00:00:00:00:00:15]	InNacks	0	0	0	0
7	Node12	257	netdev://[00:00:00:00:00:15]	OutNacks	0	0	0	0
7	Node12	257	netdev://[00:00:00:00:00:15]	InSatisfiedInterests	0	0	0	0
7	Node12	257	netdev://[00:00:00:00:00:15]	InTimedOutInterests	0	0	0	0
7	Node12	257	netdev://[00:00:00:00:00:15]	OutSatisfiedInterests	116.065	0	58	0
7	Node12	257	netdev://[00:00:00:00:00:15]	OutTimedOutInterests	322.752	0	194	0
7	Node12	258	appFace://	InInterests	4000	101.55	2000	50.7812
7	Node12	258	appFace://	OutInterests	0	0	0	0
7	Node12	258	appFace://	InData	0	0	0	0
7	Node12	258	appFace://	OutData	116.065	119.916	58	59.9258
7	Node12	258	appFace://	InNacks	0	0	0	0
7	Node12	258	appFace://	OutNacks	1.31072e-09	0	0	0
7	Node12	258	appFace://	InSatisfiedInterests	116.065	0	58	0
7	Node12	258	appFace://	InTimedOutInterests	322.752	0	194	0
7	Node12	258	appFace://	OutSatisfiedInterests	0	0	0	0
7	Node12	258	appFace://	OutTimedOutInterests	0	0	0	0
7	Node12	-1	all	SatisfiedInterests	116.065	0	58	0
7	Node12	-1	all	TimedOutInterests	322.752	0	194	0
7	Node13	1	internal://	InInterests	0	0	0	0
7	Node13	1	internal://	OutInterests	0	0	0	0
7	Node13	1	internal://	InData	0	0	0	0
7	Node13	1	internal://	OutData	0	0	0	0
7	Node13	1	internal://	InNacks	0	0	0	0
7	Node13	1	internal://	OutNacks	0	0	0	0
7	Node13	1	internal://	InSatisfiedInterests	0	0	0	0
7	Node13	1	internal://	InTimedOutInterests	0	0	0	0
7	Node13	1	internal://	OutSatisfiedInterests	1.31072e-09	0	0	0
7	Node13	1	internal://	OutTimedOutInterests	0	0	0	0
7	Node13	2	internal://	InInterests	0	0	0	0
7	Node13	2	internal://	OutInterests	0	0	0	0
7	Node13	2	internal://	InData	0	0	0	0
7	Node13	2	internal://	OutData	0	0	0	0
7	Node13	2	internal://	InNacks	0	0	0	0
7	Node13	2	internal://	OutNacks	0	0	0	0
7	Node13	2	internal://	InSatisfiedInterests	1.31072e-09	0	0	0
7	Node13	2	internal://	InTimedOutInterests	0	0	0	0
7	Node13	2	internal://	OutSatisfiedInterests	0	0	0	0
7	Node13	2	internal://	OutTimedOutInterests	0	0	0	0
7	Node13	257	netdev://[00:00:00:00:00:16]	InInterests	3570.73	90.6492	1785	45.3223
7	Node13	257	netdev://[00:00:00:00:00:16]	OutInterests	0	0	0	0
7	Node13	257	netdev://[00:00:00:00:00:16]	InData	0	0	0	0
7	Node13	257	netdev://[00:00:00:00:00:16]	OutData	117.613	121.516	59	60.959
7	Node13	257	netdev://[00:00:00:00:00:16]	InNacks	0	0	0	0
7	Node13	257	netdev://[00:00:00:00:00:16]	OutNacks	0	0	0	0
7	Node13	257	netdev://[00:00:00:00:00:16]	InSatisfiedInterests	117.613	0	59	0
7	Node13	257	netdev://[00:00:00:00:00:16]	InTimedOutInterests	613.241	0	331	0
7	Node13	257	netdev://[00:00:00:00:00:16]	OutSatisfiedInterests	0	0	0	0
7	Node13	257	netdev://[00:00:00:00:00:16]	OutTimedOutInterests	0	0	0	0
7	Node13	258	netdev://[00:00:00:00:00:3b]	InInterests	0	0	0	0
7	Node13	258	netdev://[00:00:00:00:00:3b]	OutInterests	3570.73	90.6492	1785	45.3223
7	Node13	258	netdev://[00:00:00:00:00:3b]	InData	117.613	121.516	59	60.959
7	Node13	258	netdev://[00:00:00:00:00:3b]	OutData	0	0	0	0
7	Node13	258	netdev://[00:00:00:00:00:3b]	InNacks	0	0	0	0
7	Node13	258	netdev://[00:00:00:00:00:3b]	OutNacks	0	0	0	0
7	Node13	258	netdev://[00:00:00:00:00:3b]	InSatisfiedInterests	0	0	0	0
7	Node13	258	netdev://[00:00:00:00:00:3b]	InTimedOutInterests	0	0	0	0
7	Node13	258	netdev://[00:00:00:00:00:3b]	OutSatisfiedInterests	117.613	0	59	0
7	Node13	258	netdev://[00:00:00:00:00:3b]	OutTimedOutInterests	613.241	0	331	0
7	Node13	-1	all	SatisfiedInterests	117.613	0	59	0
7	Node13	-1	all	TimedOutInterests	613.241	0	331	0
7	Node14	1	internal://	InInterests	0	0	0	0
7	Node14	1	internal://	OutInterests	0	0	0	0
7	Node14	1	internal://	InData	0	0	0	0
7	Node14	1	internal://	OutData	0	0	0	0
7	Node14	1	internal://	InNacks	0	0	0	0
7	Node14	1	internal://	OutNacks	0	0	0	0
7	Node14	1	internal://	InSatisfiedInterests	0	0	0	0
7	Node14	1	internal://	InTimedOutInterests	0	0	0	0
7	Node14	1	internal://	OutSatisfiedInterests	1.31072e-09	0	0	0
7	Node14	1	internal://	OutTimedOutInterests	0	0	0	0
7	Node14	2	internal://	InInterests	0	0	0	0
7	Node14	2	internal://	OutInterests	0	0	0	0
7	Node14	2	internal://	InData	0	0	0	0
7	Node14	2	internal://	OutData	0	0	0	0
7	Node14	2	internal://	InNacks	0	0	0	0
7	Node14	2	internal://	OutNacks	0	0	0	0
7	Node14	2	internal://	InSatisfiedInterests	1.31072e-09	0	0	0
7	Node14	2	internal://	InTimedOutInterests	0	0	0	0
7	Node14	2	internal://	OutSatisfiedInterests	0	0	0	0
7	Node14	2	internal://	OutTimedOutInterests	0	0	0	0
7	Node14	-1	all	SatisfiedInterests	1.31072e-09	0	0	0
7	Node14	-1	all	TimedOutInterests	0	0	0	0
7	Node15	1	internal://	InInterests	0	0	0	0
7	Node15	1	internal://	OutInterests	0	0	0	0
7	Node15	1	internal://	InData	0	0	0	0
7	Node15	1	internal://	OutData	0	0	0	0
7	Node15	1	internal://	InNacks	0	0	0	0
7	Node15	1	internal://	OutNacks	0	0	0	0
7	Node15	1	internal://	InSatisfiedInterests	0	0	0	0
7	Node15	1	internal://	InTimedOutInterests	0	0	0	0
7	Node15	1	internal://	OutSatisfiedInterests	1.31072e-09	0	0	0
7	Node15	1	internal://	OutTimedOutInterests	0	0	0	0
7	Node15	2	internal://	InInterests	0	0	0	0
7	Node15	2	internal://	OutInterests	0	0	0	0
7	Node15	2	internal://	InData	0	0	0	0
7	Node15	2	internal://	OutData	0	0	0	0
7	Node15	2	internal://	InNacks	0	0	0	0
7	Node15	2	internal://	OutNacks	0	0	0	0
7	Node15	2	internal://	InSatisfiedInterests	1.31072e-09	0	0	0
7	Node15	2	internal://	InTimedOutInterests	0	0	0	0
7	Node15	2	internal://	OutSatisfiedInterests	0	0	0	0
7	Node15	2	internal://	OutTimedOutInterests	0	0	0	0
7	Node15	-1	all	SatisfiedInterests	1.31072e-09	0	0	0
7	Node15	-1	all	TimedOutInterests	0	0	0	0
7	Node16	1	internal://	InInterests	0	0	0	0
7	Node16	1	internal://	OutInterests	0	0	0	0
7	Node16	1	internal://	InData	0	0	0	0
7	Node16	1	internal://	OutData	0	0	0	0
7	Node16	1	internal://	InNacks	0	0	0	0
7	Node16	1	internal://	OutNacks	0	0	0	0
7	Node16	1	internal://	InSatisfiedInterests	0	0	0	0
7	Node16	1	internal://	InTimedOutInterests	0	0	0	0
7	Node16	1	internal://	OutSatisfiedInterests	1.31072e-09	0	0	0
7	Node16	1	internal://	OutTimedOutInterests	0	0	0	0
7	Node16	2	internal://	InInterests	0	0	0	0
7	Node16	2	internal://	OutInterests	0	0	0	0
7	Node16	2	internal://	InData	0	0	0	0
7	Node16	2	internal://	OutData	0	0	0	0
7	Node16	2	internal://	InNacks	0	0	0	0
7	Node16	2	internal://	OutNacks	0	0	0	0
7	Node16	2	internal://	InSatisfiedInterests	1.31072e-09	0	0	0
7	Node16	2	internal://	InTimedOutInterests	0	0	0	0
7	Node16	2	internal://	OutSatisfiedInterests	0	0	0	0
7	Node16	2	internal://	OutTimedOutInterests	0	0	0	0
7	Node16	-1	all	SatisfiedInterests	1.31072e-09	0	0	0
7	Node16	-1	all	TimedOutInterests	0	0	0	0
7	Node17	1	internal://	InInterests	0	0	0	0
7	Node17	1	internal://	OutInterests	0	0	0	0
7	Node17	1	internal://	InData	0	0	0	0
7	Node17	1	internal://	OutData	0	0	0	0
7	Node17	1	internal://	InNacks	0	0	0	0
7	Node17	1	internal://	OutNacks	0	0	0	0
7	Node17	1	internal://	InSatisfiedInterests	0	0	0	0
7	Node17	1	internal://	InTimedOutInterests	0	0	0	0
7	Node17	1	internal://	OutSatisfiedInterests	1.04858e-08	0	0	0
7	Node17	1	internal://	OutTimedOutInterests	0	0	0	0
7	Node17	2	internal://	InInterests	0	0	0	0
7	Node17	2	internal://	OutInterests	0	0	0	0
7	Node17	2	internal://	InData	0	0	0	0
7	Node17	2	internal://	OutData	0	0	0	0
7	Node17	2	internal://	InNacks	0	0	0	0
7	Node17	2	internal://	OutNacks	0	0	0	0
7	Node17	2	internal://	InSatisfiedInterests	1.31072e-09	0	0	0
7	Node17	2	internal://	InTimedOutInterests	0	0	0	0
7	Node17	2	internal://	OutSatisfiedInterests	0	0	0	0
7	Node17	2	internal://	OutTimedOutInterests	0	0	0	0
7	Node17	256	internal://	InInterests	0	0	0	0
7	Node17	256	internal://	OutInterests	0	0	0	0
7	Node17	256	internal://	InData	0	0	0	0
7	Node17	256	internal://	OutData	0	0	0	0
7	Node17	256	internal://	InNacks	0	0	0	0
7	Node17	256	internal://	OutNacks	0	0	0	0
7	Node17	256	internal://	InSatisfiedInterests	9.17504e-09	0	0	0
7	Node17	256	internal://	InTimedOutInterests	0	0	0	0
7	Node17	256	internal://	OutSatisfiedInterests	0	0	0	0
7	Node17	256	internal://	OutTimedOutInterests	0	0	0	0
7	Node17	-1	all	SatisfiedInterests	1.04858e-08	0	0	0
7	Node17	-1	all	TimedOutInterests	0	0	0	0
7	Node18	1	internal://	InInterests	0	0	0	0
7	Node18	1	internal://	OutInterests	0	0	0	0
7	Node18	1	internal://	InData	0	0	0	0
7	Node18	1	internal://	OutData	0	0	0	0
7	Node18	1	internal://	InNacks	0	0	0	0
7	Node18	1	internal://	OutNacks	0	0	0	0
7	Node18	1	internal://	InSatisfiedInterests	0	0	0	0
7	Node18	1	internal://	InTimedOutInterests	0	0	0	0
7	Node18	1	internal://	OutSatisfiedInterests	1.31072e-09	0	0	0
7	Node18	1	internal://	OutTimedOutInterests	0	0	0	0
7	Node18	2	internal://	InInterests	0	0	0	0
7	Node18	2	internal://	OutInterests	0	0	0	0
7	Node18	2	internal://	InData	0	0	0	0
7	Node18	2	internal://	OutData	0	0	0	0
7	Node18	2	internal://	InNacks	0	0	0	0
7	Node18	2	internal://	OutNacks	0	0	0	0
7	Node18	2	internal://	InSatisfiedInterests	1.31072e-09	0	0	0
7	Node18	2	internal://	InTimedOutInterests	0	0	0	0
7	Node18	2	internal://	OutSatisfiedInterests	0	0	0	0
7	Node18	2	internal://	OutTimedOutInterests	0	0	0	0
7	Node18	-1	all	SatisfiedInterests	1.31072e-09	0	0	0
7	Node18	-1	all	TimedOutInterests	0	0	0	0
7	Node19	1	internal://	InInterests	0	0	0	0
7	Node19	1	internal://	OutInterests	0	0	0	0
7	Node19	1	internal://	InData	0	0	0	0
7	Node19	1	internal://	OutData	0	0	0	0
7	Node19	1	internal://	InNacks	0	0	0	0
7	Node19	1	internal://	OutNacks	0	0	0	0
7	Node19	1	internal://	InSatisfiedInterests	0	0	0	0
7	Node19	1	internal://	InTimedOutInterests	0	0	0	0
7	Node19	1	internal://	OutSatisfiedInterests	1.31072e-09	0	0	0
7	Node19	1	internal://	OutTimedOutInterests	0	0	0	0
7	Node19	2	internal://	InInterests	0	0	0	0
7	Node19	2	internal://	OutInterests	0	0	0	0
7	Node19	2	internal://	InData	0	0	0	0
7	Node19	2	internal://	OutData	0	0	0	0
7	Node19	2	internal://	InNacks	0	0	0	0
7	Node19	2	internal://	OutNacks	0	0	0	0
7	Node19	2	internal://	InSatisfiedInterests	1.31072e-09	0	0	0
7	Node19	2	internal://	InTimedOutInterests	0	0	0	0
7	Node19	2	internal://	OutSatisfiedInterests	0	0	0	0
7	Node19	2	internal://	OutTimedOutInterests	0	0	0	0
7	Node19	-1	all	SatisfiedInterests	1.31072e-09	0	0	0
7	Node19	-1	all	TimedOutInterests	0	0	0	0
7	Node20	1	internal://	InInterests	0	0	0	0
7	Node20	1	internal://	OutInterests	0	0	0	0
7	Node20	1	internal://	InData	0	0	0	0
7	Node20	1	internal://	OutData	0	0	0	0
7	Node20	1	internal://	InNacks	0	0	0	0
7	Node20	1	internal://	OutNacks	0	0	0	0
7	Node20	1	internal://	InSatisfiedInterests	0	0	0	0
7	Node20	1	internal://	InTimedOutInterests	0	0	0	0
7	Node20	1	internal://	OutSatisfiedInterests	1.31072e-09	0	0	0
7	Node20	1	internal://	OutTimedOutInterests	0	0	0	0
7	Node20	2	internal://	InInterests	0	0	0	0
7	Node20	2	internal://	OutInterests	0	0	0	0
7	Node20	2	internal://	InData	0	0	0	0
7	Node20	2	internal://	OutData	0	0	0	0
7	Node20	2	internal://	InNacks	0	0	0	0
7	Node20	2	internal://	OutNacks	0	0	0	0
7	Node20	2	internal://	InSatisfiedInterests	1.31072e-09	0	0	0
7	Node20	2	internal://	InTimedOutInterests	0	0	0	0
7	Node20	2	internal://	OutSatisfiedInterests	0	0	0	0
7	Node20	2	internal://	OutTimedOutInterests	0	0	0	0
7	Node20	-1	all	SatisfiedInterests	1.31072e-09	0	0	0
7	Node20	-1	all	TimedOutInterests	0	0	0	0
7	Node21	1	internal://	InInterests	0	0	0	0
7	Node21	1	internal://	OutInterests	0	0	0	0
7	Node21	1	internal://	InData	0	0	0	0
7	Node21	1	internal://	OutData	0	0	0	0
7	Node21	1	internal://	InNacks	0	0	0	0
7	Node21	1	internal://	OutNacks	0	0	0	0
7	Node21	1	internal://	InSatisfiedInterests	0	0	0	0
7	Node21	1	internal://	InTimedOutInterests	0	0	0	0
7	Node21	1	internal://	OutSatisfiedInterests	1.31072e-09	0	0	0
7	Node21	1	internal://	OutTimedOutInterests	0	0	0	0
7	Node21	2	internal://	InInterests	0	0	0	0
7	Node21	2	internal://	OutInterests	0	0	0	0
7	Node21	2	internal://	InData	0	0	0	0
7	Node21	2	internal://	OutData	0	0	0	0
7	Node21	2	internal://	InNacks	0	0	0	0
7	Node21	2	internal://	OutNacks	0	0	0	0
7	Node21	2	internal://	InSatisfiedInterests	1.31072e-09	0	0	0
7	Node21	2	internal://	InTimedOutInterests	0	0	0	0
7	Node21	2	internal://	OutSatisfiedInterests	0	0	0	0
7	Node21	2	internal://	OutTimedOutInterests	0	0	0	0
7	Node21	-1	all	SatisfiedInterests	1.31072e-09	0	0	0
7	Node21	-1	all	TimedOutInterests	0	0	0	0
7	Node22	1	internal://	InInterests	0	0	0	0
7	Node22	1	internal://	OutInterests	0	0	0	0
7	Node22	1	internal://	InData	0	0	0	0
7	Node22	1	internal://	OutData	0	0	0	0
7	Node22	1	internal://	InNacks	0	0	0	0
7	Node22	1	internal://	OutNacks	0	0	0	0
7	Node22	1	internal://	InSatisfiedInterests	0	0	0	0
7	Node22	1	internal://	InTimedOutInterests	0	0	0	0
7	Node22	1	internal://	OutSatisfiedInterests	1.31072e-09	0	0	0
7	Node22	1	internal://	OutTimedOutInterests	0	0	0	0
7	Node22	2	internal://	InInterests	0	0	0	0
7	Node22	2	internal://	OutInterests	0	0	0	0
7	Node22	2	internal://	InData	0	0	0	0
7	Node22	2	internal://	OutData	0	0	0	0
7	Node22	2	internal://	InNacks	0	0	0	0
7	Node22	2	internal://	OutNacks	0	0	0	0
7	Node22	2	internal://	InSatisfiedInterests	1.31072e-09	0	0	0
7	Node22	2	internal://	InTimedOutInterests	0	0	0	0
7	Node22	2	internal://	OutSatisfiedInterests	0	0	0	0
7	Node22	2	internal://	OutTimedOutInterests	0	0	0	0
7	Node22	-1	all	SatisfiedInterests	1.31072e-09	0	0	0
7	Node22	-1	all	TimedOutInterests	0	0	0	0
7	Node23	1	internal://	InInterests	0	0	0	0
7	Node23	1	internal://	OutInterests	0	0	0	0
7	Node23	1	internal://	InData	0	0	0	0
7	Node23	1	internal://	OutData	0	0	0	0
7	Node23	1	internal://	InNacks	0	0	0	0
7	Node23	1	internal://	OutNacks	0	0	0	0
7	Node23	1	internal://	InSatisfiedInterests	0	0	0	0
7	Node23	1	internal://	InTimedOutInterests	0	0	0	0
7	Node23	1	internal://	OutSatisfiedInterests	1.31072e-09	0	0	0
7	Node23	1	internal://	OutTimedOutInterests	0	0	0	0
7	Node23	2	internal://	InInterests	0	0	0	0
7	Node23	2	internal://	OutInterests	0	0	0	0
7	Node23	2	internal://	InData	0	0	0	0
7	Node23	2	internal://	OutData	0	0	0	0
7	Node23	2	internal://	InNacks	0	0	0	0
7	Node23	2	internal://	OutNacks	0	0	0	0
7	Node23	2	internal://	InSatisfiedInterests	1.31072e-09	0	0	0
7	Node23	2	internal://	InTimedOutInterests	0	0	0	0
7	Node23	2	internal://	OutSatisfiedInterests	0	0	0	0
7	Node23	2	internal://	OutTimedOutInterests	0	0	0	0
7	Node23	-1	all	SatisfiedInterests	1.31072e-09	0	0	0
7	Node23	-1	all	TimedOutInterests	0	0	0	0
7	Node24	1	internal://	InInterests	0	0	0	0
7	Node24	1	internal://	OutInterests	0	0	0	0
7	Node24	1	internal://	InData	0	0	0	0
7	Node24	1	internal://	OutData	0	0	0	0
7	Node24	1	internal://	InNacks	0	0	0	0
7	Node24	1	internal://	OutNacks	0	0	0	0
7	Node24	1	internal://	InSatisfiedInterests	0	0	0	0
7	Node24	1	internal://	InTimedOutInterests	0	0	0	0
7	Node24	1	internal://	OutSatisfiedInterests	5.24288e-09	0	0	0
7	Node24	1	internal://	OutTimedOutInterests	0	0	0	0
7	Node24	2	internal://	InInterests	0	0	0	0
7	Node24	2	internal://	OutInterests	0	0	0	0
7	Node24	2	internal://	InData	0	0	0	0
7	Node24	2	internal://	OutData	0	0	0	0
7	Node24	2	internal://	InNacks	0	0	0	0
7	Node24	2	internal://	OutNacks	0	0	0	0
7	Node24	2	internal://	InSatisfiedInterests	1.31072e-09	0	0	0
7	Node24	2	internal://	InTimedOutInterests	0	0	0	0
7	Node24	2	internal://	OutSatisfiedInterests	0	0	0	0
7	Node24	2	internal://	OutTimedOutInterests	0	0	0	0
7	Node24	256	internal://	InInterests	0	0	0	0
7	Node24	256	internal://	OutInterests	0	0	0	0
7	Node24	256	internal://	InData	0	0	0	0
7	Node24	256	internal://	OutData	0	0	0	0
7	Node24	256	internal://	InNacks	0	0	0	0
7	Node24	256	internal://	OutNacks	0	0	0	0
7	Node24	256	internal://	InSatisfiedInterests	3.93216e-09	0	0	0
7	Node24	256	internal://	InTimedOutInterests	0	0	0	0
7	Node24	256	internal://	OutSatisfiedInterests	0	0	0	0
7	Node24	256	internal://	OutTimedOutInterests	0	0	0	0
7	Node24	-1	all	SatisfiedInterests	5.24288e-09	0	0	0
7	Node24	-1	all	TimedOutInterests	0	0	0	0
7	Node25	1	internal://	InInterests	0	0	0	0
7	Node25	1	internal://	OutInterests	0	0	0	0
7	Node25	1	internal://	InData	0	0	0	0
7	Node25	1	internal://	OutData	0	0	0	0
7	Node25	1	internal://	InNacks	0	0	0	0
7	Node25	1	internal://	OutNacks	0	0	0	0
7	Node25	1	internal://	InSatisfiedInterests	0	0	0	0
7	Node25	1	internal://	InTimedOutInterests	0	0	0	0
7	Node25	1	internal://	OutSatisfiedInterests	1.31072e-09	0	0	0
7	Node25	1	internal://	OutTimedOutInterests	0	0	0	0
7	Node25	2	internal://	InInterests	0	0	0	0
7	Node25	2	internal://	OutInterests	0	0	0	0
7	Node25	2	internal://	InData	0	0	0	0
7	Node25	2	internal://	OutData	0	0	0	0
7	Node25	2	internal://	InNacks	0	0	0	0
7	Node25	2	internal://	OutNacks	0	0	0	0
7	Node25	2	internal://	InSatisfiedInterests	1.31072e-09	0	0	0
7	Node25	2	internal://	InTimedOutInterests	0	0	0	0
7	Node25	2	internal://	OutSatisfiedInterests	0	0	0	0
7	Node25	2	internal://	OutTimedOutInterests	0	0	0	0
7	Node25	-1	all	SatisfiedInterests	1.31072e-09	0	0	0
7	Node25	-1	all	TimedOutInterests	0	0	0	0
7	Node26	1	internal://	InInterests	0	0	0	0
7	Node26	1	internal://	OutInterests	0	0	0	0
7	Node26	1	internal://	InData	0	0	0	0
7	Node26	1	internal://	OutData	0	0	0	0
7	Node26	1	internal://	InNacks	0	0	0	0
7	Node26	1	internal://	OutNacks	0	0	0	0
7	Node26	1	internal://	InSatisfiedInterests	0	0	0	0
7	Node26	1	internal://	InTimedOutInterests	0	0	0	0
7	Node26	1	internal://	OutSatisfiedInterests	1.31072e-09	0	0	0
7	Node26	1	internal://	OutTimedOutInterests	0	0	0	0
7	Node26	2	internal://	InInterests	0	0	0	0
7	Node26	2	internal://	OutInterests	0	0	0	0
7	Node26	2	internal://	InData	0	0	0	0
7	Node26	2	internal://	OutData	0	0	0	0
7	Node26	2	internal://	InNacks	0	0	0	0
7	Node26	2	internal://	OutNacks	0	0	0	0
7	Node26	2	internal://	InSatisfiedInterests	1.31072e-09	0	0	0
7	Node26	2	internal://	InTimedOutInterests	0	0	0	0
7	Node26	2	internal://	OutSatisfiedInterests	0	0	0	0
7	Node26	2	internal://	OutTimedOutInterests	0	0	0	0
7	Node26	-1	all	SatisfiedInterests	1.31072e-09	0	0	0
7	Node26	-1	all	TimedOutInterests	0	0	0	0
7	Node27	1	internal://	InInterests	0	0	0	0
7	Node27	1	internal://	OutInterests	0	0	0	0
7	Node27	1	internal://	InData	0	0	0	0
7	Node27	1	internal://	OutData	0	0	0	0
7	Node27	1	internal://	InNacks	0	0	0	0
7	Node27	1	internal://	OutNacks	0	0	0	0
7	Node27	1	internal://	InSatisfiedInterests	0	0	0	0
7	Node27	1	internal://	InTimedOutInterests	0	0	0	0
7	Node27	1	internal://	OutSatisfiedInterests	1.31072e-09	0	0	0
7	Node27	1	internal://	OutTimedOutInterests	0	0	0	0
7	Node27	2	internal://	InInterests	0	0	0	0
7	Node27	2	internal://	OutInterests	0	0	0	0
7	Node27	2	internal://	InData	0	0	0	0
7	Node27	2	internal://	OutData	0	0	0	0
7	Node27	2	internal://	InNacks	0	0	0	0
7	Node27	2	internal://	OutNacks	0	0	0	0
7	Node27	2	internal://	InSatisfiedInterests	1.31072e-09	0	0	0
7	Node27	2	internal://	InTimedOutInterests	0	0	0	0
7	Node27	2	internal://	OutSatisfiedInterests	0	0	0	0
7	Node27	2	internal://	OutTimedOutInterests	0	0	0	0
7	Node27	-1	all	SatisfiedInterests	1.31072e-09	0	0	0
7	Node27	-1	all	TimedOutInterests	0	0	0	0
7	Node28	1	internal://	InInterests	0	0	0	0
7	Node28	1	internal://	OutInterests	0	0	0	0
7	Node28	1	internal://	InData	0	0	0	0
7	Node28	1	internal://	OutData	0	0	0	0
7	Node28	1	internal://	InNacks	0	0	0	0
7	Node28	1	internal://	OutNacks	0	0	0	0
7	Node28	1	internal://	InSatisfiedInterests	0	0	0	0
7	Node28	1	internal://	InTimedOutInterests	0	0	0	0
7	Node28	1	internal://	OutSatisfiedInterests	1.31072e-09	0	0	0
7	Node28	1	internal://	OutTimedOutInterests	0	0	0	0
7	Node28	2	internal://	InInterests	0	0	0	0
7	Node28	2	internal://	OutInterests	0	0	0	0
7	Node28	2	internal://	InData	0	0	0	0
7	Node28	2	internal://	OutData	0	0	0	0
7	Node28	2	internal://	InNacks	0	0	0	0
7	Node28	2	internal://	OutNacks	0	0	0	0
7	Node28	2	internal://	InSatisfiedInterests	1.31072e-09	0	0	0
7	Node28	2	internal://	InTimedOutInterests	0	0	0	0
7	Node28	2	internal://	OutSatisfiedInterests	0	0	0	0
7	Node28	2	internal://	OutTimedOutInterests	0	0	0	0
7	Node28	-1	all	SatisfiedInterests	1.31072e-09	0	0	0
7	Node28	-1	all	TimedOutInterests	0	0	0	0
7	Node31	1	internal://	InInterests	0	0	0	0
7	Node31	1	internal://	OutInterests	0	0	0	0
7	Node31	1	internal://	InData	0	0	0	0
7	Node31	1	internal://	OutData	0	0	0	0
7	Node31	1	internal://	InNacks	0	0	0	0
7	Node31	1	internal://	OutNacks	0	0	0	0
7	Node31	1	internal://	InSatisfiedInterests	0	0	0	0
7	Node31	1	internal://	InTimedOutInterests	0	0	0	0
7	Node31	1	internal://	OutSatisfiedInterests	1.31072e-09	0	0	0
7	Node31	1	internal://	OutTimedOutInterests	0	0	0	0
7	Node31	2	internal://	InInterests	0	0	0	0
7	Node31	2	internal://	OutInterests	0	0	0	0
7	Node31	2	internal://	InData	0	0	0	0
7	Node31	2	internal://	OutData	0	0	0	0
7	Node31	2	internal://	InNacks	0	0	0	0
7	Node31	2	internal://	OutNacks	0	0	0	0
7	Node31	2	internal://	InSatisfiedInterests	1.31072e-09	0	0	0
7	Node31	2	internal://	InTimedOutInterests	0	0	0	0
7	Node31	2	internal://	OutSatisfiedInterests	0	0	0	0
7	Node31	2	internal://	OutTimedOutInterests	0	0	0	0
7	Node31	-1	all	SatisfiedInterests	1.31072e-09	0	0	0
7	Node31	-1	all	TimedOutInterests	0	0	0	0
7	Node32	1	internal://	InInterests	0	0	0	0
7	Node32	1	internal://	OutInterests	0	0	0	0
7	Node32	1	internal://	InData	0	0	0	0
7	Node32	1	internal://	OutData	0	0	0	0
7	Node32	1	internal://	InNacks	0	0	0	0
7	Node32	1	internal://	OutNacks	0	0	0	0
7	Node32	1	internal://	InSatisfiedInterests	0	0	0	0
7	Node32	1	internal://	InTimedOutInterests	0	0	0	0
7	Node32	1	internal://	OutSatisfiedInterests	1.31072e-09	0	0	0
7	Node32	1	internal://	OutTimedOutInterests	0	0	0	0
7	Node32	2	internal://	InInterests	0	0	0	0
7	Node32	2	internal://	OutInterests	0	0	0	0
7	Node32	2	internal://	InData	0	0	0	0
7	Node32	2	internal://	OutData	0	0	0	0
7	Node32	2	internal://	InNacks	0	0	0	0
7	Node32	2	internal://	OutNacks	0	0	0	0
7	Node32	2	internal://	InSatisfiedInterests	1.31072e-09	0	0	0
7	Node32	2	internal://	InTimedOutInterests	0	0	0	0
7	Node32	2	internal://	OutSatisfiedInterests	0	0	0	0
7	Node32	2	internal://	OutTimedOutInterests	0	0	0	0
7	Node32	257	netdev://[00:00:00:00:00:3c]	InInterests	3570.98	90.6507	1785	45.3223
7	Node32	257	netdev://[00:00:00:00:00:3c]	OutInterests	0	0	0	0
7	Node32	257	netdev://[00:00:00:00:00:3c]	InData	0	0	0	0
7	Node32	257	netdev://[00:00:00:00:00:3c]	OutData	116.323	120.183	58	59.9258
7	Node32	257	netdev://[00:00:00:00:00:3c]	InNacks	0	0	0	0
7	Node32	257	netdev://[00:00:00:00:00:3c]	OutNacks	0	0	0	0
7	Node32	257	netdev://[00:00:00:00:00:3c]	InSatisfiedInterests	116.323	0	58	0
7	Node32	257	netdev://[00:00:00:00:00:3c]	InTimedOutInterests	614.744	0	332	0
7	Node32	257	netdev://[00:00:00:00:00:3c]	OutSatisfiedInterests	0	0	0	0
7	Node32	257	netdev://[00:00:00:00:00:3c]	OutTimedOutInterests	0	0	0	0
7	Node32	260	netdev://[00:00:00:00:00:8b]	InInterests	0	0	0	0
7	Node32	260	netdev://[00:00:00:00:00:8b]	OutInterests	3570.98	90.6507	1785	45.3223
7	Node32	260	netdev://[00:00:00:00:00:8b]	InData	116.323	120.183	58	59.9258
7	Node32	260	netdev://[00:00:00:00:00:8b]	OutData	0	0	0	0
7	Node32	260	netdev://[00:00:00:00:00:8b]	InNacks	0	0	0	0
7	Node32	260	netdev://[00:00:00:00:00:8b]	OutNacks	0	0	0	0
7	Node32	260	netdev://[00:00:00:00:00:8b]	InSatisfiedInterests	0	0	0	0
