Time	Node	Interface	Type	Packets	Kilobytes	PacketsRaw	KilobytesRaw
15.5	Node34	combined	Drop	0	0	0	0
15.5	Node42	combined	Drop	3455	3614	1728	1807.31
15.5	Node45	combined	Drop	0	0	0	0
15.5	Node46	combined	Drop	0	0	0	0
15.5	Node37	combined	Drop	0	0	0	0
15.5	Node47	combined	Drop	0	0	0	0
15.5	Node48	combined	Drop	0	0	0	0
15.5	Node44	combined	Drop	0	0	0	0
15.5	Node49	combined	Drop	0	0	0	0
15.5	Node43	combined	Drop	0	0	0	0
15.5	Node30	combined	Drop	0	0	0	0
15.5	Node50	combined	Drop	0	0	0	0
15.5	Node41	combined	Drop	0	0	0	0
15.5	Node51	combined	Drop	0	0	0	0
16	Node0	combined	Drop	0	0	0	0
16	Node1	combined	Drop	0	0	0	0
16	Node2	combined	Drop	0	0	0	0
16	Node3	combined	Drop	0	0	0	0
16	Node4	combined	Drop	0	0	0	0
16	Node5	combined	Drop	0	0	0	0
16	Node6	combined	Drop	0	0	0	0
16	Node7	combined	Drop	0	0	0	0
16	Node8	combined	Drop	0	0	0	0
16	Node9	combined	Drop	0	0	0	0
16	Node10	combined	Drop	0	0	0	0
16	Node11	combined	Drop	0	0	0	0
16	Node12	combined	Drop	423	14	211	7.19922
16	Node13	combined	Drop	0	0	0	0
16	Node14	combined	Drop	0	0	0	0
16	Node15	combined	Drop	0	0	0	0
16	Node16	combined	Drop	0	0	0	0
16	Node17	combined	Drop	0	0	0	0
16	Node18	combined	Drop	0	0	0	0
16	Node19	combined	Drop	0	0	0	0
16	Node20	combined	Drop	0	0	0	0
16	Node21	combined	Drop	0	0	0	0
16	Node22	combined	Drop	0	0	0	0
16	Node23	combined	Drop	0	0	0	0
16	Node24	combined	Drop	0	0	0	0
16	Node25	combined	Drop	0	0	0	0
16	Node26	combined	Drop	0	0	0	0
16	Node27	combined	Drop	0	0	0	0
16	Node28	combined	Drop	0	0	0	0
16	Node31	combined	Drop	0	0	0	0
16	Node32	combined	Drop	0	0	0	0
16	Node33	combined	Drop	0	0	0	0
16	Node35	combined	Drop	0	0	0	0
16	Node29	combined	Drop	0	0	0	0
16	Node36	combined	Drop	0	0	0	0
16	Node38	combined	Drop	0	0	0	0
16	Node39	combined	Drop	0	0	0	0
16	Node40	combined	Drop	0	0	0	0
16	Node34	combined	Drop	0	0	0	0
16	Node42	combined	Drop	3459	3617	1730	1809.27
16	Node45	combined	Drop	0	0	0	0
16	Node46	combined	Drop	0	0	0	0
16	Node37	combined	Drop	0	0	0	0
16	Node47	combined	Drop	0	0	0	0
16	Node48	combined	Drop	0	0	0	0
16	Node44	combined	Drop	0	0	0	0
16	Node49	combined	Drop	0	0	0	0
16	Node43	combined	Drop	0	0	0	0
16	Node30	combined	Drop	0	0	0	0
16	Node50	combined	Drop	0	0	0	0
16	Node41	combined	Drop	0	0	0	0
16	Node51	combined	Drop	0	0	0	0
16.5	Node0	combined	Drop	0	0	0	0
16.5	Node1	combined	Drop	0	0	0	0
16.5	Node2	combined	Drop	0	0	0	0
16.5	Node3	combined	Drop	0	0	0	0
16.5	Node4	combined	Drop	0	0	0	0
16.5	Node5	combined	Drop	0	0	0	0
16.5	Node6	combined	Drop	0	0	0	0
16.5	Node7	combined	Drop	0	0	0	0
16.5	Node8	combined	Drop	0	0	0	0
16.5	Node9	combined	Drop	0	0	0	0
16.5	Node10	combined	Drop	0	0	0	0
16.5	Node11	combined	Drop	0	0	0	0
16.5	Node12	combined	Drop	427	14	214	7.31445
16.5	Node13	combined	Drop	0	0	0	0
16.5	Node14	combined	Drop	0	0	0	0
16.5	Node15	combined	Drop	0	0	0	0
16.5	Node16	combined	Drop	0	0	0	0
16.5	Node17	combined	Drop	0	0	0	0
16.5	Node18	combined	Drop	0	0	0	0
16.5	Node19	combined	Drop	0	0	0	0
16.5	Node20	combined	Drop	0	0	0	0
16.5	Node21	combined	Drop	0	0	0	0
16.5	Node22	combined	Drop	0	0	0	0
16.5	Node23	combined	Drop	0	0	0	0
16.5	Node24	combined	Drop	0	0	0	0
16.5	Node25	combined	Drop	0	0	0	0
16.5	Node26	combined	Drop	0	0	0	0
16.5	Node27	combined	Drop	0	0	0	0
16.5	Node28	combined	Drop	0	0	0	0
16.5	Node31	combined	Drop	0	0	0	0
16.5	Node32	combined	Drop	0	0	0	0
16.5	Node33	combined	Drop	0	0	0	0
16.5	Node35	combined	Drop	0	0	0	0
16.5	Node29	combined	Drop	0	0	0	0
16.5	Node36	combined	Drop	0	0	0	0
16.5	Node38	combined	Drop	0	0	0	0
16.5	Node39	combined	Drop	0	0	0	0
16.5	Node40	combined	Drop	0	0	0	0
16.5	Node34	combined	Drop	0	0	0	0
16.5	Node42	combined	Drop	3456	3615	1728	1807.31
16.5	Node45	combined	Drop	0	0	0	0
16.5	Node46	combined	Drop	0	0	0	0
16.5	Node37	combined	Drop	0	0	0	0
16.5	Node47	combined	Drop	0	0	0	0
16.5	Node48	combined	Drop	0	0	0	0
16.5	Node44	combined	Drop	0	0	0	0
16.5	Node49	combined	Drop	0	0	0	0
16.5	Node43	combined	Drop	0	0	0	0
16.5	Node30	combined	Drop	0	0	0	0
16.5	Node50	combined	Drop	0	0	0	0
16.5	Node41	combined	Drop	0	0	0	0
16.5	Node51	combined	Drop	0	0	0	0
17	Node0	combined	Drop	0	0	0	0
17	Node1	combined	Drop	0	0	0	0
17	Node2	combined	Drop	0	0	0	0
17	Node3	combined	Drop	0	0	0	0
17	Node4	combined	Drop	0	0	0	0
17	Node5	combined	Drop	0	0	0	0
17	Node6	combined	Drop	0	0	0	0
17	Node7	combined	Drop	0	0	0	0
17	Node8	combined	Drop	0	0	0	0
17	Node9	combined	Drop	0	0	0	0
17	Node10	combined	Drop	0	0	0	0
17	Node11	combined	Drop	0	0	0	0
17	Node12	combined	Drop	427	14	214	7.31445
17	Node13	combined	Drop	0	0	0	0
17	Node14	combined	Drop	0	0	0	0
17	Node15	combined	Drop	0	0	0	0
17	Node16	combined	Drop	0	0	0	0
17	Node17	combined	Drop	0	0	0	0
17	Node18	combined	Drop	0	0	0	0
17	Node19	combined	Drop	0	0	0	0
17	Node20	combined	Drop	0	0	0	0
17	Node21	combined	Drop	0	0	0	0
17	Node22	combined	Drop	0	0	0	0
17	Node23	combined	Drop	0	0	0	0
17	Node24	combined	Drop	0	0	0	0
17	Node25	combined	Drop	0	0	0	0
17	Node26	combined	Drop	0	0	0	0
17	Node27	combined	Drop	0	0	0	0
17	Node28	combined	Drop	0	0	0	0
17	Node31	combined	Drop	0	0	0	0
17	Node32	combined	Drop	0	0	0	0
17	Node33	combined	Drop	0	0	0	0
17	Node35	combined	Drop	0	0	0	0
17	Node29	combined	Drop	0	0	0	0
17	Node36	combined	Drop	0	0	0	0
17	Node38	combined	Drop	0	0	0	0
17	Node39	combined	Drop	0	0	0	0
17	Node40	combined	Drop	0	0	0	0
17	Node34	combined	Drop	0	0	0	0
17	Node42	combined	Drop	3454	3613	1727	1806.27
17	Node45	combined	Drop	0	0	0	0
17	Node46	combined	Drop	0	0	0	0
17	Node37	combined	Drop	0	0	0	0
17	Node47	combined	Drop	0	0	0	0
17	Node48	combined	Drop	0	0	0	0
17	Node44	combined	Drop	0	0	0	0
17	Node49	combined	Drop	0	0	0	0
17	Node43	combined	Drop	0	0	0	0
17	Node30	combined	Drop	0	0	0	0
17	Node50	combined	Drop	0	0	0	0
17	Node41	combined	Drop	0	0	0	0
17	Node51	combined	Drop	0	0	0	0
17.5	Node0	combined	Drop	0	0	0	0
17.5	Node1	combined	Drop	0	0	0	0
17.5	Node2	combined	Drop	0	0	0	0
17.5	Node3	combined	Drop	0	0	0	0
17.5	Node4	combined	Drop	0	0	0	0
17.5	Node5	combined	Drop	0	0	0	0
17.5	Node6	combined	Drop	0	0	0	0
17.5	Node7	combined	Drop	0	0	0	0
17.5	Node8	combined	Drop	0	0	0	0
17.5	Node9	combined	Drop	0	0	0	0
17.5	Node10	combined	Drop	0	0	0	0
17.5	Node11	combined	Drop	0	0	0	0
17.5	Node12	combined	Drop	427	14	214	7.31445
17.5	Node13	combined	Drop	0	0	0	0
17.5	Node14	combined	Drop	0	0	0	0
17.5	Node15	combined	Drop	0	0	0	0
17.5	Node16	combined	Drop	0	0	0	0
17.5	Node17	combined	Drop	0	0	0	0
17.5	Node18	combined	Drop	0	0	0	0
17.5	Node19	combined	Drop	0	0	0	0
17.5	Node20	combined	Drop	0	0	0	0
17.5	Node21	combined	Drop	0	0	0	0
17.5	Node22	combined	Drop	0	0	0	0
17.5	Node23	combined	Drop	0	0	0	0
17.5	Node24	combined	Drop	0	0	0	0
17.5	Node25	combined	Drop	0	0	0	0
17.5	Node26	combined	Drop	0	0	0	0
17.5	Node27	combined	Drop	0	0	0	0
17.5	Node28	combined	Drop	0	0	0	0
17.5	Node31	combined	Drop	0	0	0	0
17.5	Node32	combined	Drop	0	0	0	0
17.5	Node33	combined	Drop	0	0	0	0
17.5	Node35	combined	Drop	0	0	0	0
17.5	Node29	combined	Drop	0	0	0	0
17.5	Node36	combined	Drop	0	0	0	0
17.5	Node38	combined	Drop	0	0	0	0
17.5	Node39	combined	Drop	0	0	0	0
17.5	Node40	combined	Drop	0	0	0	0
17.5	Node34	combined	Drop	0	0	0	0
17.5	Node42	combined	Drop	3455	3614	1728	1807.31
17.5	Node45	combined	Drop	0	0	0	0
17.5	Node46	combined	Drop	0	0	0	0
17.5	Node37	combined	Drop	0	0	0	0
17.5	Node47	combined	Drop	0	0	0	0
17.5	Node48	combined	Drop	0	0	0	0
17.5	Node44	combined	Drop	0	0	0	0
17.5	Node49	combined	Drop	0	0	0	0
17.5	Node43	combined	Drop	0	0	0	0
17.5	Node30	combined	Drop	0	0	0	0
17.5	Node50	combined	Drop	0	0	0	0
17.5	Node41	combined	Drop	0	0	0	0
17.5	Node51	combined	Drop	0	0	0	0
18	Node0	combined	Drop	0	0	0	0
18	Node1	combined	Drop	0	0	0	0
18	Node2	combined	Drop	0	0	0	0
18	Node3	combined	Drop	0	0	0	0
18	Node4	combined	Drop	0	0	0	0
18	Node5	combined	Drop	0	0	0	0
18	Node6	combined	Drop	0	0	0	0
18	Node7	combined	Drop	0	0	0	0
18	Node8	combined	Drop	0	0	0	0
18	Node9	combined	Drop	0	0	0	0
18	Node10	combined	Drop	0	0	0	0
18	Node11	combined	Drop	0	0	0	0
18	Node12	combined	Drop	423	14	211	7.19922
18	Node13	combined	Drop	0	0	0	0
18	Node14	combined	Drop	0	0	0	0
18	Node15	combined	Drop	0	0	0	0
18	Node16	combined	Drop	0	0	0	0
18	Node17	combined	Drop	0	0	0	0
18	Node18	combined	Drop	0	0	0	0
18	Node19	combined	Drop	0	0	0	0
18	Node20	combined	Drop	0	0	0	0
18	Node21	combined	Drop	0	0	0	0
18	Node22	combined	Drop	0	0	0	0
18	Node23	combined	Drop	0	0	0	0
18	Node24	combined	Drop	0	0	0	0
18	Node25	combined	Drop	0	0	0	0
18	Node26	combined	Drop	0	0	0	0
18	Node27	combined	Drop	0	0	0	0
18	Node28	combined	Drop	0	0	0	0
18	Node31	combined	Drop	0	0	0	0
18	Node32	combined	Drop	0	0	0	0
18	Node33	combined	Drop	0	0	0	0
18	Node35	combined	Drop	0	0	0	0
18	Node29	combined	Drop	0	0	0	0
18	Node36	combined	Drop	0	0	0	0
18	Node38	combined	Drop	0	0	0	0
18	Node39	combined	Drop	0	0	0	0
18	Node40	combined	Drop	0	0	0	0
18	Node34	combined	Drop	0	0	0	0
18	Node42	combined	Drop	3460	3619	1731	1810.32
18	Node45	combined	Drop	0	0	0	0
18	Node46	combined	Drop	0	0	0	0
18	Node37	combined	Drop	0	0	0	0
18	Node47	combined	Drop	0	0	0	0
18	Node48	combined	Drop	0	0	0	0
18	Node44	combined	Drop	0	0	0	0
18	Node49	combined	Drop	0	0	0	0
18	Node43	combined	Drop	0	0	0	0
18	Node30	combined	Drop	0	0	0	0
18	Node50	combined	Drop	0	0	0	0
18	Node41	combined	Drop	0	0	0	0
18	Node51	combined	Drop	0	0	0	0
18.5	Node0	combined	Drop	0	0	0	0
18.5	Node1	combined	Drop	0	0	0	0
18.5	Node2	combined	Drop	0	0	0	0
18.5	Node3	combined	Drop	0	0	0	0
18.5	Node4	combined	Drop	0	0	0	0
18.5	Node5	combined	Drop	0	0	0	0
18.5	Node6	combined	Drop	0	0	0	0
18.5	Node7	combined	Drop	0	0	0	0
18.5	Node8	combined	Drop	0	0	0	0
18.5	Node9	combined	Drop	0	0	0	0
18.5	Node10	combined	Drop	0	0	0	0
18.5	Node11	combined	Drop	0	0	0	0
18.5	Node12	combined	Drop	427	14	214	7.31445
18.5	Node13	combined	Drop	0	0	0	0
18.5	Node14	combined	Drop	0	0	0	0
18.5	Node15	combined	Drop	0	0	0	0
18.5	Node16	combined	Drop	0	0	0	0
18.5	Node17	combined	Drop	0	0	0	0
18.5	Node18	combined	Drop	0	0	0	0
18.5	Node19	combined	Drop	0	0	0	0
18.5	Node20	combined	Drop	0	0	0	0
18.5	Node21	combined	Drop	0	0	0	0
18.5	Node22	combined	Drop	0	0	0	0
18.5	Node23	combined	Drop	0	0	0	0
18.5	Node24	combined	Drop	0	0	0	0
18.5	Node25	combined	Drop	0	0	0	0
18.5	Node26	combined	Drop	0	0	0	0
18.5	Node27	combined	Drop	0	0	0	0
18.5	Node28	combined	Drop	0	0	0	0
18.5	Node31	combined	Drop	0	0	0	0
18.5	Node32	combined	Drop	0	0	0	0
18.5	Node33	combined	Drop	0	0	0	0
18.5	Node35	combined	Drop	0	0	0	0
18.5	Node29	combined	Drop	0	0	0	0
18.5	Node36	combined	Drop	0	0	0	0
18.5	Node38	combined	Drop	0	0	0	0
18.5	Node39	combined	Drop	0	0	0	0
18.5	Node40	combined	Drop	0	0	0	0
18.5	Node34	combined	Drop	0	0	0	0
18.5	Node42	combined	Drop	3455	3613	1727	1806.27
18.5	Node45	combined	Drop	0	0	0	0
18.5	Node46	combined	Drop	0	0	0	0
18.5	Node37	combined	Drop	0	0	0	0
18.5	Node47	combined	Drop	0	0	0	0
18.5	Node48	combined	Drop	0	0	0	0
18.5	Node44	combined	Drop	0	0	0	0
18.5	Node49	combined	Drop	0	0	0	0
18.5	Node43	combined	Drop	0	0	0	0
18.5	Node30	combined	Drop	0	0	0	0
18.5	Node50	combined	Drop	0	0	0	0
18.5	Node41	combined	Drop	0	0	0	0
18.5	Node51	combined	Drop	0	0	0	0
19	Node0	combined	Drop	0	0	0	0
19	Node1	combined	Drop	0	0	0	0
19	Node2	combined	Drop	0	0	0	0
19	Node3	combined	Drop	0	0	0	0
19	Node4	combined	Drop	0	0	0	0
19	Node5	combined	Drop	0	0	0	0
19	Node6	combined	Drop	0	0	0	0
19	Node7	combined	Drop	0	0	0	0
19	Node8	combined	Drop	0	0	0	0
19	Node9	combined	Drop	0	0	0	0
19	Node10	combined	Drop	0	0	0	0
19	Node11	combined	Drop	0	0	0	0
19	Node12	combined	Drop	427	14	214	7.31445
19	Node13	combined	Drop	0	0	0	0
19	Node14	combined	Drop	0	0	0	0
19	Node15	combined	Drop	0	0	0	0
19	Node16	combined	Drop	0	0	0	0
19	Node17	combined	Drop	0	0	0	0
19	Node18	combined	Drop	0	0	0	0
19	Node19	combined	Drop	0	0	0	0
19	Node20	combined	Drop	0	0	0	0
19	Node21	combined	Drop	0	0	0	0
19	Node22	combined	Drop	0	0	0	0
19	Node23	combined	Drop	0	0	0	0
19	Node24	combined	Drop	0	0	0	0
19	Node25	combined	Drop	0	0	0	0
19	Node26	combined	Drop	0	0	0	0
19	Node27	combined	Drop	0	0	0	0
19	Node28	combined	Drop	0	0	0	0
19	Node31	combined	Drop	0	0	0	0
19	Node32	combined	Drop	0	0	0	0
19	Node33	combined	Drop	0	0	0	0
19	Node35	combined	Drop	0	0	0	0
19	Node29	combined	Drop	0	0	0	0
19	Node36	combined	Drop	0	0	0	0
19	Node38	combined	Drop	0	0	0	0
19	Node39	combined	Drop	0	0	0	0
19	Node40	combined	Drop	0	0	0	0
19	Node34	combined	Drop	0	0	0	0
19	Node42	combined	Drop	3455	3614	1728	1807.31
19	Node45	combined	Drop	0	0	0	0
19	Node46	combined	Drop	0	0	0	0
19	Node37	combined	Drop	0	0	0	0
19	Node47	combined	Drop	0	0	0	0
19	Node48	combined	Drop	0	0	0	0
19	Node44	combined	Drop	0	0	0	0
19	Node49	combined	Drop	0	0	0	0
19	Node43	combined	Drop	0	0	0	0
19	Node30	combined	Drop	0	0	0	0
19	Node50	combined	Drop	0	0	0	0
19	Node41	combined	Drop	0	0	0	0
19	Node51	combined	Drop	0	0	0	0
19.5	Node0	combined	Drop	0	0	0	0
19.5	Node1	combined	Drop	0	0	0	0
19.5	Node2	combined	Drop	0	0	0	0
19.5	Node3	combined	Drop	0	0	0	0
19.5	Node4	combined	Drop	0	0	0	0
19.5	Node5	combined	Drop	0	0	0	0
19.5	Node6	combined	Drop	0	0	0	0
19.5	Node7	combined	Drop	0	0	0	0
19.5	Node8	combined	Drop	0	0	0	0
19.5	Node9	combined	Drop	0	0	0	0
19.5	Node10	combined	Drop	0	0	0	0
19.5	Node11	combined	Drop	0	0	0	0
19.5	Node12	combined	Drop	427	14	214	7.31445
19.5	Node13	combined	Drop	0	0	0	0
19.5	Node14	combined	Drop	0	0	0	0
19.5	Node15	combined	Drop	0	0	0	0
19.5	Node16	combined	Drop	0	0	0	0
19.5	Node17	combined	Drop	0	0	0	0
19.5	Node18	combined	Drop	0	0
